Energy	Ytterbium	Lutetium	Hafnium	Tantalum	Tungsten	Rhenium	Osmium	Iridium	Platinum	Gold	Mercury	Thallium	Lead	Bismuth	Polonium	Astatine	Radon	Francium	Radium	Actinium	Thorium	Protactinium	Uranium
4.2	5072.40671727124	7480.80647450966	10275.7087608528	13629.8863176781	16390.8751184107	18564.0609167606	20535.6370546431	21317.4795791687	978201.91121713	19659.180926873	14224.1662861674	12779.42741	12624.4841287075	11310.0308672923	10866.2041369754	7655.652679255	10.8989773425865	3393.71105	6662.59295417361	12786.477770429	15109.4923393795	17920.8181607293	22268.3967374961
4.3	4786.48887397275	7060.09740112555	9698.91051375656	12866.0576806777	15474.4556825751	17528.4762500407	19393.7079390951	20134.7935636048	924091.826525723	18574.721471602	13442.6602939083	12078.67796	11932.877494617	10691.4379861262	10723.1436178424	7222.03065141063	10.925827746288	3199.23985	6280.27622956804	12064.6227499862	14255.0985843137	19665.6162633269	21019.5678860658
4.4	4522.25161034611	6671.21862125494	9165.70616437719	12159.8727266613	14627.0213628772	16570.6055616928	18337.1653936417	19040.4948916879	874010.342720024	17570.510719037	12718.3528966498	11429.16352	11291.9518381404	10118.2107059846	10149.2597209382	7129.03331955537	10.3399630629271	3217.21027181009	5926.37561987965	11383.9556255307	13462.1323383336	18576.648725489	23124.8568195455
4.5	4277.65857464184	6311.18737233234	8672.01114036709	11505.9383502262	13842.1368360296	15683.2305983806	17358.1117357731	18026.3957490745	827586.082144904	16639.2269574245	12046.1269395134	10826.30104	10697.1472096697	9586.25362921034	9616.64811203345	6755.79476926342	9.80190985527755	3048.78522460523	5598.7790658261	10742.1262814193	12726.1772081194	17565.0783455622	21875.0696965646
4.6	4050.89867763263	5977.35001451318	8214.19187707161	10899.4560306821	13114.0738010503	14859.9216196816	16449.5076989917	17085.2014071334	784487.925807473	15774.3304049383	11421.3958878944	10265.98307	10144.3815003713	9091.90313198072	9121.64682521683	6408.86884798598	9.70300173791465	2885.80055592978	5649.2723935438	10136.9186958581	12043.1343214462	16625.4042065361	20710.3878472267
4.7	3840.3577283473	5667.34070692695	7789.00910440521	10336.1471887258	12437.7225916597	14094.9395474448	15605.0665539039	16210.3994431732	744420.058300248	14969.9689151283	10840.0424667509	9744.52266	9629.99426292163	8631.87612325076	8660.97426293148	6085.96220068397	9.2164033081091	2728.08053349786	5362.65088383037	9566.24328972209	11409.1994986818	15752.5163629652	19625.0159584994
4.8	3644.59403444422	5379.04584085309	7393.569053881	9812.18894776107	11808.5160465073	13383.151557877	14819.162666224	15396.1641900713	707117.687263382	14220.8961706828	10298.3649572678	9258.60516	9150.69772133486	8203.22545233341	8231.68459737843	5785.01597909675	8.76258675720674	2713.4522325527	5081.9291427867	9689.0624417038	10820.8420655628	14941.6680530996	18613.5533539183
4.9	3462.31736418815	5110.57335763004	7025.28138158815	9324.15872134644	11222.3637892492	12719.9581142267	14086.7523617352	14637.2741425262	672343.33797925	13522.4005925429	9793.030154589	8805.24603	8703.53399718207	7803.3010466941	7831.12891002665	5504.1787060728	8.33882964964148	2582.89654954106	5042.26811752226	9209.50685482424	10911.7134409892	14188.4498860068	17670.9671204887
5	3292.37076511658	4860.22622033481	6681.82279888394	8868.98630447112	10675.5953680665	12101.2297552178	13403.3053016537	13929.0404086686	639883.639244828	12870.2434546392	9321.03211909669	8381.75381	8285.83771388274	7429.71599267082	7456.92127915057	5241.78259607145	7.94267391885915	2460.75981023535	4803.8416761991	8747.80260740059	10387.2918299354	13488.7658633164	16792.5670655315
5.1	3133.71481579831	4626.47942546217	6361.10556494673	8443.91235879975	10164.9109514713	11523.2522191789	12764.7448510143	13267.2445971034	609546.529688896	12260.6049181311	8879.65596755024	7985.69772	7895.20325723332	7080.31688442407	7106.90913871895	4996.32285874168	7.57189694056664	2346.374714719	4580.59651326592	8699.4121130894	9894.34743722063	13627.6620441148	15973.9823788644
5.2	2985.41395457674	4407.96003820742	6061.25013008444	8046.4523584277	9687.33848295611	10982.6787049751	12167.3961565614	12648.0847808678	581158.824609293	11690.0368887745	8466.44605030143	7614.87907	7529.45607090178	6753.15786284587	6779.14732897368	4766.43958043715	7.22448606877925	2239.13559752599	4371.33847695824	8302.40925493023	9430.99091417309	12992.2614201285	15211.1398841898
5.3	2846.62458529431	4203.42981599341	5780.56133070112	7674.36520940126	9240.19636843306	10476.4882557673	11607.9408466908	12068.1283898174	554564.092550777	11155.4217619324	8079.17794800255	7267.30619	7186.62745219605	6446.47784859528	6471.87534190223	4550.9018365348	6.89861619330483	2138.49204261412	4174.98350178238	7929.91635919274	9395.5126071123	12400.4641968505	15390.4220229098
5.4	2716.58470671829	4011.7700524335	5517.50763009753	7325.62587849554	8821.06091343383	10001.9494064317	11083.3774305273	11524.2710586384	529620.79851946	10653.9362561563	7715.83379704697	6941.17237	6864.93238780518	6158.68054383345	6183.49733552154	4348.59373690144	6.59262993539362	2043.94321707947	3990.54614405709	7580.05478409752	8981.1351327878	11849.278157274	14703.218995501
5.5	2594.60485137207	3831.96833033557	5270.70297710352	6998.40146877971	8427.73784661118	9556.58836526222	10590.9866114771	11013.7006048868	506200.677179693	10183.0196519418	7374.58051871709	6634.83627	6562.75003304963	5888.31683732735	5912.56455120967	4158.50214903785	6.30502014882903	1955.03283843565	3817.12942769737	7251.11556457623	8591.57578521603	11821.8384027089	14058.2955626151
5.6	2480.0601520665	3663.10691955196	5038.89091959833	6691.03026483974	8058.23736621585	9138.16110956813	10128.3008469206	10533.8654349891	484187.304806912	9740.34585041447	7053.75058389231	6346.80479	6278.60649291728	5634.06929888256	5657.75981977093	3979.70587939984	6.03441443761214	1871.34470048373	3653.91584014288	6941.54198863144	8224.98179328049	11318.1531355268	13453.050507375
5.7	2372.38338172625	3504.35259504911	4820.93066447395	6402.00334204799	7710.75223024611	8744.62886644417	9693.07758373861	10082.4467799932	463474.843344414	9323.79875003825	6751.82499431205	6075.71775	6011.15961008675	5394.73849284944	5417.8838858165	3811.366124075	5.77956143941936	1792.49869185435	3500.15933866377	6649.91415349197	7879.66406954024	10843.6313152849	13444.3773612288
5.8	2271.05883502182	3354.94768380815	4615.78482134489	6129.94839432729	7383.63848160626	8374.13652723526	9283.27568210235	9657.33425033378	443966.933773535	8931.45051026766	6467.41820381311	5820.33443	5759.18550536471	5169.23087784044	5191.84331751485	3652.71802617682	5.53931865693116	1718.14724930944	3355.17824502859	6374.93525824078	7554.08068865327	10396.1671031005	12891.3729401131
5.9	2175.61693959308	3214.2021771435	4422.50860579011	5873.61548539616	7075.39845911543	8024.99360941329	8897.03460990476	9256.60427268028	425575.719271949	8561.54233132819	6199.2647395667	5579.52161	5521.56665045766	4956.54809175346	4978.63980077748	3503.06319967966	5.31264164760912	1647.97219494481	3218.34892199356	6115.41942124499	7246.82222212639	9973.83470734493	12369.2304976822
6	2085.62950089738	3081.48676862205	4240.24031035185	5631.86447109777	6784.66579543442	7695.65743472053	8532.65604945232	8878.50103433851	408220.981400647	8212.46743064497	5946.20731492302	5352.24288	5297.2812825917	4755.77744853089	4777.36064431677	3361.7630985353	5.09857440712852	1581.68191263639	3089.1001385479	5870.28083811763	6956.5987020243	9574.87078576069	11875.8064103516
6.1	2000.70549843803	2956.22669770653	4068.19287891758	5403.65387642518	6510.19214545818	7384.71823914715	8188.58760829248	8521.4196135268	391829.374907065	7882.75594022724	5707.18625272306	5137.54921	5085.39399590061	4566.08349648727	4587.17034543998	3228.23312627129	4.8962408029752	1519.00882451505	2966.908042576	5638.52411965812	6682.22801607423	9197.65876335123	11409.1329644757
6.2	1920.48736274428	2837.89629613465	3905.64644330657	5188.03104134724	6250.83542472159	7090.88596996209	7863.40836876768	8183.89101870406	376333.74872694	7571.06148671763	5481.23006146067	4934.5705	4885.04736633424	4386.70050809843	4407.30308651802	3101.93739528803	4.70483693314282	1459.70713302441	2851.29166979797	5419.23566975201	6422.62556230116	8840.71483855549	10967.4018979355
6.3	1844.6476723257	2726.0141483762	3751.94170055776	4984.1233754106	6005.54936793621	6812.97855873805	7555.81604725506	7864.56889826561	361672.542466485	7276.14924780764	5267.44702699449	4742.50805	4695.45448561617	4216.92578835942	4237.05604929042	2982.38405709539	4.52362430081349	1403.55079829323	2741.8089267227	5211.57598099328	6176.79501350312	8502.67547914896	10548.9496509343
6.4	1772.88621819666	2620.13878969636	3606.47402613917	4791.13058309011	5773.37424378667	6549.91148804369	7264.61556507374	7562.2177144151	347789.249096049	6996.88530612696	5065.01770006723	4560.62787	4515.89229594683	4056.11370360928	4075.78344896289	2869.12113505768	4.35192370971369	1350.33172420994	2638.05299306631	5014.77274120335	5943.82006102675	8182.28623437112	10152.2441333114
6.5	1704.92739069712	2519.86487573541	3468.68823254347	4608.31774059984	5553.42858429074	6300.68849400364	6988.70885955052	7275.70220275481	334631.935825386	6732.22714522778	4873.18817507707	4388.25461	4345.69563108437	3903.67034544656	3922.89120277995	2761.73280009887	4.18910979680365	1299.8581297861	2539.64909580624	4828.11465738262	5722.85702385803	7878.3917115028	9775.87283878477
6.6	1640.51784942119	2424.8197663793	3338.0738948907	4435.00912087416	5344.90180596957	6064.39326790398	6727.0857864295	7003.97796285455	322152.81619152	6481.2151524896	4691.26406869353	4224.76623	4184.25188146248	3759.04875532242	3777.83215871737	2659.83603747123	4.03460612933573	1251.95308519506	2446.25161288969	4650.94591522712	5513.12822336856	7589.92658396403	9418.53215675124
6.7	1579.42444226728	2334.66047427664	3214.16117555472	4270.58267711167	5147.04761628696	5840.18203799504	6478.81598427357	6746.08304538011	310307.867300245	6242.96501115786	4518.60511830411	4069.58911	4030.99621139693	3621.74464485651	3640.10181939461	2563.07765929006	3.88788080232536	1206.45319432228	2357.54146970972	4482.66120241446	5313.91603646813	7315.90751436992	9079.01774997915
6.8	1521.43234408137	2249.07093485615	3096.51708873722	4114.46510700122	4959.17811271888	5627.27692807263	6243.04158822784	6501.13041880621	299056.486944288	6016.66087871783	4354.62033016157	3922.19375	3885.40726542449	3491.29255509195	3509.23450447567	2471.13162323747	3.7484424803053	1163.20740780888	2273.22379590475	4322.7012326201	5124.55755067704	7055.42589020833	8756.21588202894
6.9	1466.3433891905	2167.75956027786	2984.74215355934	3966.12742981826	4780.6584937578	5424.96000268778	6018.97069490666	6268.3012137391	288361.18599441	5801.549261744	4198.76361568581	3782.09086	3747.00330860766	3367.26240497535	3384.79990189204	2383.69662276943	3.61583683404166	1122.07595244888	2193.02581391228	4170.54871484551	4944.43975397824	6807.64128218188	8449.09559182507
7	1413.97457541394	2090.45704455125	2878.46739081783	3825.08101724192	4610.90231143686	5232.5679202664	5805.87149257449	6046.83865579782	278187.312040253	5596.93350855301	4050.52986183719	3648.82782	3615.33875239638	3249.25638547279	3266.39996434299	2300.49391843194	3.48964332881792	1082.92936444688	2116.69493409219	4025.72471927885	4772.99520043372	6571.77554603959	8156.70162471178
7.1	1364.15671997459	2016.91439119097	2777.35162421999	3690.87402620867	4449.36720382333	5049.48712528657	5603.06698150742	5836.0426091569	268502.800759297	5402.16885067704	3909.45138797448	3521.98553	3490.00102350861	3136.90616104706	3153.66611283879	2221.26538359825	3.36947232606039	1045.64761548744	2043.9970341928	3887.78539669935	4609.69809962304	6347.10749812636	7878.14803977421
7.2	1316.73325017962	1946.90113835222	2681.07905180367	3563.08818856454	4295.55105358819	4875.14951919072	5409.93021869417	5635.26466249656	259277.951926247	5216.65793257799	3775.0947472725	3401.17555	3370.60773839732	3029.87034483957	3046.25671366659	2145.77174115916	3.25496246458834	1010.11932183425	1974.71490352135	3756.31901349213	4454.06078412573	6132.96810308753	7612.61242237959
7.3	1271.55911385574	1880.20375947811	2589.35705748015	3441.33591785392	4148.98852538573	4709.02855709717	5225.88002906995	5443.90369745903	250485.227351392	5039.84677632281	3647.05783571456	3286.03748	3256.80415031993	2927.83221791847	2943.85479917333	2073.79097049983	3.14577829171176	976.241027790215	1908.64683444671	3630.94326875971	4305.63051464884	5928.73611934096	7359.33063895301
7.4	1228.49979635693	1816.62422016836	2501.9142363032	3325.25769841388	4009.24794052112	4550.63572378425	5050.3771324515	5261.40188695493	242099.068363055	4871.22113429138	3524.96727599121	3176.23666	3148.26083990521	2830.49766645598	2846.16600625834	2005.1168665381	3.04160811784666	943.916555828207	1845.60534584971	3511.30286388455	4163.98658710152	5733.83415420792	7117.59207808961
7.5	1187.43043255349	1755.97867430237	2418.49861024906	3214.5197261376	3875.9284523725	4399.51734798875	4882.92064140561	5087.24107696092	234095.730733344	4710.30318852248	3408.47604741212	3071.46203	3044.67162350143	2737.59331375409	2752.91670952075	1939.55773472948	2.94216207133654	913.0564165627	1785.41602488006	3397.0672982857	4028.73771003107	5547.72508609527	6886.73532834317
7.6	1148.23500359318	1698.09628447054	2338.87601405773	3108.81177391607	3748.65749037301	4255.25171890761	4723.04489056489	4920.93951093085	226453.135193781	4556.64856013209	3297.26133624466	2971.42422	2945.75165655273	2648.86482670755	2663.85232867459	1876.93520780566	2.84717033281537	883.577272490652	1727.91647491166	3287.92886808574	3899.51962443752	5369.90881594684	6666.14424852611
7.7	1110.80560942947	1642.81815352686	2262.82863309461	3007.84525794375	3627.08844413809	4117.44647301733	4570.31656251086	4762.04886072114	219150.731903293	4409.84359645866	3191.02258379269	2875.85377	2851.23571184642	2564.07537863068	2578.73579217859	1817.08317164246	2.75638153077176	855.401450098117	1672.95535893526	3183.60084701571	3775.99294114436	5199.91931442015	6455.24439120156
7.8	1075.04180916126	1589.99635561111	2190.15367729183	2911.35148384378	3510.89856262266	3985.73622301502	4424.33207936864	4610.15153210439	212169.37741963	4269.50290728345	3089.47971207501	2784.49958	2760.87661474963	2483.00425242178	2497.34614107326	1759.84678908078	2.66956128201637	828.456495518554	1620.39152881463	3083.8158311815	3657.84117367831	5037.32193497083	6253.49974432506
7.9	1040.85002214564	1539.49305632982	2120.66217706409	2819.08005398934	3399.78704607587	3859.780403912	4284.71523277864	4464.85821659476	205491.222890354	4135.26712471114	2992.3715092013	2697.12742	2674.44381955264	2405.44556983661	2419.47725881305	1705.08161177707	2.5864908625527	802.674769449447	1570.09323187824	2988.32423133707	3544.76894705204	4881.71096630786	6060.40975977199
8	1008.14298364749	1491.17971295895	2054.17788869959	2730.79741951587	3293.47331108504	3739.26131413666	4151.11502799594	4325.80566450563	199099.612324211	4006.80086413714	2899.45415851349	2613.51869	2591.72211279334	2331.2071342214	2344.93671445858	1652.65277126052	2.5069659959351	777.993077494112	1521.93738724172	2896.89289809195	3436.500364993	4732.70740057457	5875.50664082861
8.1	976.839249492439	1444.9363465593	1990.53629813378	2646.28556237568	3191.69541121354	3623.88233198255	4023.20372057558	4192.65465696477	192978.989930666	3883.79086622539	2810.49989729695	2533.46913	2512.51043098468	2260.10937544537	2273.54470798183	1602.43424134309	2.43079574759569	754.352332502881	1475.80892507216	2809.30386705268	3332.7775200563	4589.95689616201	5698.3528636828
8.2	946.862744806972	1400.65087879918	1929.58371324894	2565.34079441625	3094.20859768024	3513.3662899152	3900.67502648128	4065.08815707613	187114.815627031	3765.94430201817	2725.29579239791	2456.78777	2436.62078153076	2191.98438699744	2205.13310766016	1554.30816488203	2.3578015148558	731.697245848685	1431.60018272642	2725.35321228771	3233.35913273183	4453.12791631577	5528.53891057226
8.3	918.142352471183	1358.21852707155	1871.17643592821	2487.77266189617	3000.78400623687	3407.45399116722	3783.24248854965	3942.80962258535	181493.487910823	3652.98722523659	2643.6426214369	2383.29595	2363.87725682127	2126.6750462916	2139.54457061376	1508.16423864746	2.28781610342926	709.976044892018	1389.21035233473	2644.84999773448	3138.01930713463	4321.91002669216	5365.68119457345
8.4	890.611537387192	1317.5412521922	1815.18000604827	2413.40294511412	2911.20745790389	3305.90285473865	3670.63798408701	3825.54146431603	176102.273381654	3544.66315753992	2565.35384950533	2312.82634	2294.1151325579	2064.03421017988	2076.63173849417	1463.89915071311	2.22068288219104	689.140214174278	1348.54497496682	2567.61531725544	3046.54639217468	4196.01233678521	5209.42015807957
8.5	864.208003086626	1278.52725358092	1761.46851043755	2342.0647439381	2825.27836255281	3208.48567640906	3562.6103600053	3713.02363632952	170929.242273362	3440.73179402253	2490.25469229239	2245.22217	2227.18004230804	2003.92397851575	2016.25650117447	1421.41606537648	2.15625500884129	669.144258130864	1309.51547702058	2493.48141501562	2958.74193826182	4075.16207171254	5059.4185288512
8.6	838.873377571836	1241.09050737144	1709.92395057022	2273.60164100418	2742.80871549383	3114.98949468274	3458.92418334254	3605.01234524953	165963.209424694	3340.96781756357	2418.18125752947	2180.33641	2162.92722111507	1946.21501935836	1958.28932203822	1380.6241511361	2.09439471985486	649.945483339878	1272.03874491937	2422.2908787106	2874.41974062888	3959.10326223765	4915.35971915694
8.7	814.552925613626	1205.15034337651	1660.43566342391	2207.8669352216	2663.62217826455	3025.21455175233	3359.35859628724	3501.27886751049	161193.680176659	3245.1598118291	2348.97975747333	2118.03109	2101.22081173466	1890.78595007055	1902.60861912627	1341.43814771542	2.03497267878154	631.503798522166	1236.03673460141	2353.89589893526	2793.4049612689	3847.59554214194	4776.94635497559
8.8	791.195285018617	1170.63105725984	1612.89979051075	2144.72293898962	2587.55323573199	2938.97334059675	3263.70626595474	3401.60846445569	156610.800737669	3153.10926377616	2282.50578589116	2058.17665	2041.93322772362	1837.52276915234	1849.10019698808	1303.77796853358	1.97786737756296	613.781530686564	1201.43611263786	2288.15758866119	2715.53332229399	3740.41304315817	4643.89892352864
8.9	768.752224636722	1137.46155464385	1567.21879060725	2084.04033321256	2514.44642243435	2856.08973024331	3171.7724201647	3305.79938624607	152205.312604617	3064.62964744172	2218.6236536696	2000.65135	1984.94456819197	1786.3183341742	1797.6567246067	1267.5683353875	1.92296458606649	596.743255973169	1168.16792613152	2224.94535739359	2640.65036424542	3637.34337865639	4515.95452856946
9	747.178422107539	1105.57502421653	1523.30099216601	2025.69757480369	2444.1556118102	2776.39816203594	3083.37396135827	3213.66195646018	147968.510669842	2979.5455816284	2157.20577775782	1945.3407	1930.14207954932	1737.07188164007	1748.17725523125	1232.7384424348	1.87015684551337	580.355643889395	1136.16729882891	2164.13633511665	2568.61076352803	3538.18670814556	4392.86574388954
9.1	1906.56159145907	1074.90863719841	1481.06018179933	1969.5803519063	2376.54336260525	2699.74291047284	2998.33865158477	3125.01773008335	143892.204681098	2897.69205483782	2098.13211867824	1892.13697	1877.41966003998	1689.68858502475	1700.56678436492	1199.22164685585	1.81934300190352	564.587313760449	1105.37315112961	2105.61484161649	2499.27770371658	3442.75487543338	4274.39955642679
9.2	1863.73203745919	1045.40327079497	1440.41522558625	1915.5810825376	2311.48031731745	2625.97740281968	2916.50436219184	3039.69871831193	139968.683754743	2818.9137114602	2041.28966230606	1840.93875	1826.67740327473	1644.07914759992	1654.73584252607	1166.95518383161	1.77042777591929	549.408702329448	1075.72794190131	2049.27189719955	2432.52229599378	3350.87061398267	4160.33639118906
9.3	1819.66700213385	2622.68248559937	1401.28972027722	1863.59845278761	2248.84464805057	2554.96359227714	2837.71838248116	2957.54667424732	136190.683671908	2743.06419381661	1986.57194203663	1791.65048	1777.82117733677	1600.15942699352	1610.60011972956	1135.87990370377	1.72332136613027	534.791941544065	1047.17743020956	1995.00477120829	2368.22304443853	3262.36681362523	4050.46921094728
9.4	1774.33084621148	2553.18878251425	1363.61167175777	1813.53699108438	2188.52154559996	2486.57137999232	2761.83678215231	2878.41243413381	132551.356713737	2670.00553517445	1933.87859783324	1744.18207	1730.76223636939	1557.85008872223	1568.0801189306	1105.94002939016	1.67793908262532	520.710745657814	1019.67045525156	1942.71656507944	2306.26535229289	3177.0858433516	3944.60268431802
9.5	1727.68690235346	2485.76509997938	1327.31319838955	1765.30667537649	2130.40274800012	2420.6780816605	2688.72382285829	2802.15530931133	129044.243815361	2599.60759932662	1883.11496898281	1698.44857	1685.41686184884	1517.07628620123	1527.10083593707	1077.08293231242	1.63420100847051	507.140306855899	993.158732944384	1892.31582699822	2246.54106570383	3094.87892539471	3842.55241645254
9.6	1679.69744549798	2420.34977794661	1292.33025707642	1718.82257038673	2074.38610512593	2357.16793487165	2618.25141464417	2728.64252451731	125663.24883934	2531.74756274415	1834.19171768655	1654.36976	1641.70603101035	1477.76736497182	1487.59146353288	1049.25892525798	1.59203168663616	494.057198689077	967.596667762992	1843.71619547789	2188.9480517654	3015.60555627378	3744.14423708552
9.7	1630.32366234845	2356.88299304596	3234.36682735888	1674.00449236229	2020.3751762641	2295.93164372195	2550.29861344164	2657.74869858613	122402.614788186	2466.30943568954	1787.02448088213	1611.86991	1599.55511013331	1439.8565890999	1449.48511776679	1022.42107074675	1.55135983025552	481.43928666507	942.941178553614	1796.83606944272	2133.38980798274	2939.13297086751	3649.21354117987
9.8	1579.52561998181	2295.30670387614	3157.989959546	1630.77669898994	1968.27885786234	2236.86595753812	2484.75115615234	2589.35536396639	119256.901792508	2403.18361901498	1741.53354793546	1570.87745	1558.89357060467	1403.28088788885	1412.71858455147	996.525003605696	1.51211805427509	469.265645406562	919.151537165024	1751.59830261495	2079.77510054534	2865.33564594733	3557.60467783777
9.9	1527.26223355125	2235.56459792482	3082.34848943542	1589.06760236285	1918.01103892434	2179.87328085656	2421.50103017514	2523.35052180939	116220.966726514	2342.26649367374	1697.6435620575	1531.32473	1519.65472587143	1367.98062122155	1377.23208488881	971.528766574019	1.47424262673382	457.516481838381	896.18921884566	1707.92992020745	2028.01762903599	2794.09483992742	3469.17038354018
10	1473.49123305726	2177.60204006987	3007.43533622117	3961.05497635322	1869.49028175354	2124.86131206316	2360.44607452328	2459.62822968204	113289.944316273	2283.4600402454	1655.28324349725	1493.14774	1481.77548756578	1333.89936200026	1342.9690571911	947.392657869172	1.43767323806849	446.173063914787	874.01776344949	1665.76185610453	1978.03571541725	2725.29816588165	3383.77125612952
10.1	1976.88008432705	2121.36602261468	2933.24348727512	3872.06134115816	1822.63952595867	2071.74270833755	2301.48960993777	2398.08821922679	110459.229618407	2226.67148602135	1614.3851327381	1456.2859	1445.19613924151	1300.98369429188	1309.87595530641	924.079089740716	1.40235278698644	435.217654441367	852.602646579152	1625.0287088763	1929.75201533126	2658.83919514176	3301.27526626931
10.2	1932.98101605392	2066.80511681174	2859.76599749051	3783.62233956831	1777.38581382417	2020.43477475896	2244.54009563868	2338.63554133348	107724.461757955	2171.81297741799	1574.88535208361	1420.68184	1409.86012630064	1269.18302591101	1277.90206098137	901.552457126334	1.36822718157684	424.633449585447	831.911159872214	1585.66851511913	1883.09324992391	2594.61708903026	3221.55730340214
10.3	1887.57662783087	2013.86942583028	2786.99598863179	3695.73451494958	4397.28645764165	1970.85917562361	2189.51081056723	2281.18023660687	105081.508824117	2118.80127568448	1536.72338416224	1386.28121	1375.7138608155	1238.44941428612	1246.99930960731	879.779015602974	1.33524515444913	414.404521704458	811.912299706219	1547.62253874764	1837.98995656222	2532.53625649673	3144.49875348782
10.4	1840.61530152017	2705.3579322102	2714.92664869082	3608.39443221057	4286.02735253124	1922.94166619748	2136.31955716306	2225.63702911047	102526.453831578	2067.55747405219	1499.84186600992	1353.0325	1342.70654006548	1208.73740455589	1217.12212819712	858.726767897262	1.30335809079319	404.515766153977	792.576663661373	1510.83507498378	1794.37625695691	2472.50603562135	3069.98710603915
10.5	1792.0436489736	2678.4739395586	2643.5512312491	3521.59867766833	4178.67265634665	1876.61184328475	2084.88838589303	2171.92504154555	100055.581663244	2018.00673463511	1464.18639750654	1320.88683	1310.78997771109	1180.00387893483	1188.22728463261	838.365358283535	1.27251986835183	394.952851766246	773.87635413689	1475.25326789725	1752.18964133104	2414.4403971258	2997.91558818598
10.6	2020.09733272122	2639.00889459842	2572.86305484632	3435.34385891499	4075.08535190583	4647.92984626967	2035.14333890397	2119.96753018482	97665.3669175516	1970.07804353807	1429.70536304825	1289.79784	1279.91844662099	1152.20791647059	1160.27374730511	818.665974256021	1.24268670838326	385.702174716461	755.78488856878	1440.82694044984	1711.37076739295	2358.25766819144	2928.18282369183
10.7	1973.23630968542	2581.07517195935	2502.85550235486	3349.62660468509	3975.13323036225	4571.78826115748	1987.01421131271	2069.69163802587	95352.4625901581	1923.7039827623	1396.3497654336	1259.72151	1250.04853245254	1125.31066239083	1133.22255434731	799.601254914342	1.21381703676944	376.750815518046	738.277115743851	1407.50843608576	1671.86327297739	2303.88027502931	2860.69251502283
10.8	1927.81610821129	2496.0298813178	3371.40020648432	3264.44356472389	3878.68872246632	4493.08521844232	1940.43432877434	2021.0281647614	93113.6895258492	1878.8205176187	1364.07307102841	1230.61604	1221.13899716267	1099.27520630567	1107.03669172279	781.145205549218	1.18587135449829	368.08649890992	721.329137747271	1375.25247099052	1633.61360131512	2251.23450277801	2795.35314672786
10.9	1883.78271675056	2371.1854706562	3342.2707309195	3179.79140965636	3785.62873574824	4411.73454885096	1895.34034008525	1973.9113522822	90946.0265819324	1835.36679846827	1332.83106535312	1202.4417	1193.15065169555	1074.06646859393	1081.68097950159	763.273117958583	1.15881211681203	359.69755641851	704.918237119752	1344.01599621494	1596.5708379784	2200.25027142471	2732.07770853396
11	1841.08445953871	2702.86136544638	3297.42676535155	3095.6668308571	3695.83449741469	4327.64718431392	4697.42859754363	1928.27868453777	88846.6014493454	1793.28497570869	1302.58171830823	1175.16073	1166.04623715673	1049.65109435753	1057.12196570631	745.961496063572	1.13260362037299	351.57289139524	689.022808835558	1313.75806892715	1560.68655862911	2150.86092655285	2670.78343669238
11.1	1799.67188516552	2642.65894887891	3228.39080748185	3012.06654032099	3609.19140275867	4240.73106044793	4621.9061356382	1884.07070067712	86812.6820821957	1752.52002701571	1273.28505831838	1148.73721	1139.79031384038	1025.99735437949	1033.32782716437	729.187986429606	1.10721189785197	343.701946346591	673.622296744551	1284.43973211656	1525.91468676833	2103.00304381876	2611.39157223078
11.2	1759.49766074241	2584.22567004076	3122.11199340675	4064.92035383302	3525.58886888913	4150.89101575773	4543.86795097679	1841.2308204821	84841.6686905264	1713.01959593033	1244.90305473487	1123.13696	1114.34915752893	1003.07505256766	1010.26827684862	712.93131333024	1.08260461939265	336.074672388706	658.697134150591	1256.02390212868	1492.21136075179	2056.61624614897	2553.82713487613
11.3	1720.51647139045	2527.49850792829	3453.12115830356	4035.44271102089	3444.92019359356	4058.02868744704	4463.23024251763	4505.57785693285	82931.0862548195	1674.73384095696	1217.39950789039	1098.32745	1089.69066253128	980.855439408337	987.914477230504	697.171218021027	1.05875100045001	328.681500672087	644.228688225148	1228.47526346039	1459.53480939524	2011.64303273179	2498.01871151241
11.4	1682.68492478411	2472.41701077407	3378.60080247321	3987.92079935896	3367.08241915365	3962.04240372446	4379.90641772906	4399.89922005502	81078.577524124	1637.61529440573	1190.73994624884	1074.2777	1065.78425096943	959.311130992759	966.238959208862	681.888401917566	1.03562171554144	321.513315634314	630.199207979137	1201.76017029079	1427.84523554853	1968.02861895121	2443.89825812791
11.5	1645.96146049709	2418.9231819776	3306.19284214433	3911.30910749483	3291.97620093999	3862.82707248651	4293.80699960247	4297.62958515066	79281.8964627734	1601.61873027392	1164.8915301377	1050.9582	1042.60078786258	938.416033214333	945.215546212228	667.064473396444	1.0131888174857	314.561429950005	616.591775538115	1175.84655426487	1397.10470706628	1925.72078647905	2391.40091429001
11.6	1610.30626390767	2366.96137123773	3235.82510915889	3787.80079048858	4453.40651457031	3760.2740662559	4204.83953056767	4198.65898397265	77538.902113467	1566.70104051779	1139.82296159163	1028.3408	1020.1125015936	918.145270766679	924.819283104701	652.6818979602	0.991425661738712	307.817561057556	603.390260486049	1150.70383808541	1367.27705464896	1884.66974280339	2340.46482926073
