Energy	Hydrogen	Helium	Lithium	Beryllium	Boron	Carbon	Nitrogen	Oxygen	Fluorine	Neon	Sodium	Magnesium	Aluminum	Silicon	Phosphorus	Sulfur	Chlorine	Argon	Potassium
14.1	2.89E-05	3.28E-05	0.107440355	0.541075419	1.153820397	2.095740714	0.001703033	0.002942761	0.005464153	0.003992105	5.624025932	13.26997	26.21460526	29.30516255	27.56442137	37.93629133	0.063908207	0.03929391	27.1051244
14.2	2.88E-05	3.28E-05	0.106791523	0.534068273	1.132361911	2.058194528	0.001670377	0.002884427	0.005354152	0.003911267	5.510044599	12.99752	25.67180279	28.70001439	26.99777696	37.15894037	0.062612463	0.038527866	26.56596212
14.3	2.88E-05	3.27E-05	0.106161492	0.52726075	1.111504862	2.021717349	0.001638643	0.002827727	0.005247209	0.003832659	5.399180168	12.73261	25.14359113	28.11099812	26.44612297	36.40197132	0.06135157	0.037782395	26.04074976
14.4	2.88E-05	3.27E-05	0.10554959	0.520645825	1.091228363	1.986271589	0.001607799	0.002772605	0.005143219	0.003756204	5.291326562	12.47497	24.62948053	27.53757586	25.90896265	35.66471356	0.060124371	0.037056811	25.52903348
14.5	2.88E-05	3.26E-05	0.104955176	0.514216768	1.07151239	1.95182123	0.001577815	0.002719007	0.005042082	0.003681829	5.186382013	12.22437	24.12900088	26.97923121	25.38581901	34.94652296	0.058929758	0.036350451	25.03037716
14.6	2.88E-05	3.26E-05	0.104377634	0.507967129	1.052337741	1.918331748	0.00154866	0.00266688	0.004943699	0.003609463	5.084248859	11.98056	23.64170086	26.43546824	24.87623386	34.24678064	0.057766663	0.035662681	24.54436163
14.7	2.88E-05	3.25E-05	0.103816374	0.501890721	1.033685997	1.88577004	0.001520307	0.002616174	0.004847978	0.00353904	4.98483335	11.74331	23.16714698	25.90581057	24.37976694	33.56489183	0.056634061	0.034992892	24.07058385
14.8	2.88E-05	3.25E-05	0.103270832	0.495981615	1.015539487	1.85410436	0.001492727	0.002566842	0.004754829	0.003470495	4.88804547	11.51242	22.70492284	25.38980044	23.89599517	32.90028477	0.055530965	0.034340497	23.60865625
14.9	2.88E-05	3.25E-05	0.102740466	0.490234119	0.997881247	1.823304251	0.001465895	0.002518837	0.004664167	0.003403764	4.793798762	11.28766	22.2546283	24.8869979	23.4245118	32.25240966	0.054456428	0.033704935	23.158206
15	2.88E-05	3.24E-05	0.102224755	0.484642774	0.980694995	1.793340484	0.001439786	0.002472115	0.004575909	0.003338789	4.702010164	11.06883	21.81587877	24.39697997	22.96492571	31.62073773	0.053409535	0.033085663	22.71887437
15.1	2.88E-05	3.24E-05	0.101723201	0.479202337	0.963965094	1.764185005	0.001414376	0.002426633	0.004489976	0.003275512	4.612599858	10.85574	21.38830447	23.91933991	22.5168607	31.00476025	0.052389411	0.032311407	22.2903161
15.2	2.88E-05	3.24E-05	0.101235325	0.473907776	0.947676522	1.735810877	0.001389641	0.002382351	0.004406293	0.003213878	4.525491118	10.64821	20.97154983	23.45368647	22.07995484	30.40398766	0.051395209	0.031701328	21.87219881
15.3	2.88E-05	3.23E-05	0.100760669	0.468754259	0.931814849	1.708192229	0.00136556	0.002339229	0.004324785	0.003153834	4.440610176	10.44605	20.56527278	22.99964322	21.65385983	29.81794873	0.050426116	0.031106541	21.46420244
15.4	2.88E-05	3.23E-05	0.100298791	0.463737144	0.916366205	1.681304208	0.00134211	0.00229723	0.004245383	0.003095328	4.357886086	10.24909	20.16914422	22.5568479	21.23824041	29.24618977	0.04948135	0.030526573	21.06601876
15.5	2.88E-05	3.23E-05	0.099849267	0.458851968	0.901317257	1.655122933	0.001319272	0.002256318	0.00416802	0.003038313	4.2772506	10.05716	19.7828474	22.12495178	20.83277379	28.68827387	0.048560155	0.02996097	20.67735077
15.6	2.88E-05	3.22E-05	0.09941169	0.454094445	0.886655184	1.629625449	0.001297026	0.002216457	0.00409263	0.00298274	4.198638049	9.87011	19.40607743	21.70361908	20.43714909	28.14378016	0.047661805	0.029409293	20.29791232
15.7	2.88E-05	3.22E-05	0.09898567	0.449460452	0.872367657	1.604789689	0.001275352	0.002177615	0.00401915	0.002928564	4.121985231	9.68779	19.03854072	21.29252644	20.05106687	27.61230314	0.0467856	0.028871118	19.92742758
15.8	2.88E-05	3.22E-05	0.09857083	0.444946026	0.858442811	1.580594431	0.001254233	0.002139758	0.003947522	0.002875742	4.047231301	9.51004	18.67995449	20.89136234	19.6742386	27.09345202	0.045930866	0.028346037	19.56563064
15.9	2.88E-05	3.21E-05	0.098166809	0.440547353	0.844869232	1.55701926	0.00123365	0.002102857	0.003877686	0.002824232	3.974317672	9.33672	18.33004637	20.49982661	19.30638623	26.58685008	0.045096951	0.027833659	19.21226508
16	2.88E-05	3.21E-05	0.097773259	0.436260766	0.831635933	1.534044539	0.001213588	0.00206688	0.003809587	0.002773993	3.903187914	9.16769	17.98855388	20.11762998	18.9472417	26.09213414	0.044283229	0.027333602	18.8670836
16.1	2.88E-05	3.21E-05	0.097389846	0.432082734	0.818732336	1.511651364	0.00119403	0.0020318	0.003743172	0.002724986	3.833787666	9.00283	17.65522406	19.74449358	18.5965466	25.60895391	0.043489096	0.026845502	18.52984759
16.2	2.88E-05	3.20E-05	0.097016249	0.42800986	0.806148254	1.489821544	0.001174959	0.001997589	0.003678389	0.002677173	3.766064544	8.84201	17.32981303	19.38014851	18.25405168	25.13697152	0.042713967	0.026369006	18.20032683
16.3	2.88E-05	3.20E-05	0.096652158	0.424038872	0.793873877	1.46853756	0.001156362	0.001964219	0.003615188	0.002630519	3.699968061	8.68509	17.01208567	19.02433545	17.91951653	24.67586099	0.041957282	0.025903772	17.87829911
16.4	2.88E-05	3.20E-05	0.096297275	0.420166619	0.781899752	1.447782544	0.001138223	0.001931666	0.00355352	0.002584988	3.635449546	8.53197	16.70181519	18.67680425	17.59270919	24.22530773	0.041218496	0.025449472	17.56354993
16.5	2.88E-05	3.20E-05	0.095951312	0.416390066	0.77021677	1.427540244	0.001120529	0.001899904	0.003493341	0.002540547	3.572462066	8.38254	16.39878282	18.33731355	17.2734058	23.78500808	0.040497085	0.025005788	17.25587216
16.6	2.88E-05	3.19E-05	0.095613994	0.412706291	0.758816151	1.407795004	0.001103265	0.00186891	0.003434605	0.002497163	3.510960357	8.23667	16.10277748	18.0056304	16.96139031	23.35466888	0.039792545	0.024572414	16.95506576
16.7	2.88E-05	3.19E-05	0.095285055	0.409112475	0.747689432	1.388531736	0.00108642	0.00183866	0.003377269	0.002454805	3.450900754	8.09427	15.81359547	17.68152998	16.6564541	22.93400704	0.039104386	0.024149054	16.66093752
16.8	2.88E-05	3.19E-05	0.094964238	0.405605902	0.736828451	1.369735896	0.00106998	0.001809133	0.003321292	0.002413443	3.392241125	7.95524	15.53104015	17.36479519	16.35839574	22.52274913	0.038432138	0.023735422	16.37330073
16.9	2.88E-05	3.19E-05	0.094651296	0.402183954	0.726225335	1.351393462	0.001053934	0.001780307	0.003266634	0.002373047	3.334940809	7.81946	15.25492166	17.05521642	16.06702066	22.120631	0.037775344	0.02333124	16.09197499
17	2.88E-05	3.19E-05	0.09434599	0.398844105	0.715872491	1.333490911	0.001038269	0.001752162	0.003213256	0.002333591	3.278960556	7.68686	14.98505667	16.75259117	15.78214092	21.72739743	0.037133566	0.022936243	15.81678593
17.1	2.88E-05	3.18E-05	0.094048092	0.395583921	0.70576259	1.316015202	0.001022975	0.001724677	0.003161121	0.002295046	3.224262471	7.55734	14.72126809	16.45672384	15.50357488	21.34280175	0.036506377	0.022550172	15.54756494
17.2	2.88E-05	3.18E-05	0.09375738	0.392401052	0.695888561	1.29895375	0.00100804	0.001697833	0.003110193	0.002257386	3.170809958	7.4308	14.46338485	16.16742543	15.23114705	20.96660552	0.035893368	0.022172778	15.28414903
17.3	2.88E-05	3.18E-05	0.093473639	0.389293231	0.686243578	1.282294415	9.93E-04	0.001671612	0.003060437	0.002220586	3.118567671	7.30717	14.21124163	15.88451326	14.96468776	20.59857822	0.035294141	0.021803819	15.02638054
17.4	2.88E-05	3.18E-05	0.093196665	0.386258269	0.676821047	1.266025477	9.79E-04	0.001645995	0.003011821	0.002184621	3.067501461	7.18636	13.96467868	15.60781074	14.70403296	20.2384969	0.034708311	0.021443062	14.77410696
17.5	2.88E-05	3.18E-05	0.092926257	0.383294055	0.667614606	1.250135623	9.65E-04	0.001620967	0.00296431	0.002149469	3.017578331	7.06829	13.72354155	15.33714716	14.44902405	19.88614597	0.034135509	0.021090282	14.52718076
17.6	2.88E-05	3.17E-05	0.092662225	0.380398548	0.658618104	1.234613932	9.52E-04	0.001596509	0.002917875	0.002115106	2.968766392	6.95288	13.48768093	15.07235742	14.1995076	19.54131683	0.033575375	0.020745259	14.28545914
17.7	2.88E-05	3.17E-05	0.092404383	0.377569781	0.649825603	1.219449854	9.38E-04	0.001572605	0.002872485	0.00208151	2.921034817	6.84007	13.25695242	14.81328182	13.9553352	19.20380767	0.033027562	0.020407784	14.04880393
17.8	2.88E-05	3.17E-05	0.092152552	0.374805849	0.641231364	1.204633201	9.25E-04	0.001549241	0.00282811	0.002048659	2.874353801	6.72977	13.03121635	14.5597659	13.71636324	18.87342317	0.032491734	0.020077651	13.81708134
17.9	2.88E-05	3.17E-05	0.091906559	0.372104916	0.632829838	1.190154127	9.13E-04	0.001526401	0.002784723	0.002016534	2.828694523	6.62191	12.81033762	14.31166019	13.48245276	18.54997429	0.031967566	0.019754663	13.59016186
18	2.88E-05	3.17E-05	0.091666238	0.369465204	0.624615665	1.176003122	9.00E-04	0.00150407	0.002742296	0.001985114	2.784029107	6.51644	12.5941855	14.06882003	13.25346924	18.23327801	0.031454744	0.019438628	13.36792004
18.1	2.88E-05	3.16E-05	0.091431428	0.366884999	0.61658366	1.162170991	8.88E-04	0.001482234	0.002700803	0.001954381	2.740330586	6.41328	12.38263348	13.83110541	13.02928248	17.92315711	0.030952963	0.019129361	13.15023441
18.2	2.88E-05	3.16E-05	0.091201971	0.364362641	0.608728809	1.148648847	8.76E-04	0.00146088	0.002660218	0.001924314	2.697572867	6.31237	12.17555909	13.59838079	12.80976638	17.61943997	0.030461928	0.018826683	12.93698727
18.3	2.88E-05	3.16E-05	0.090977719	0.361896526	0.601046265	1.135428098	8.65E-04	0.001439995	0.002620516	0.001894897	2.6557307	6.21366	11.97284381	13.37051492	12.59479883	17.32196035	0.029981353	0.018530418	12.72806459
18.4	2.88E-05	3.16E-05	0.090758526	0.359485102	0.593531337	1.122500435	8.53E-04	0.001419565	0.002581674	0.001866112	2.614779644	6.11707	11.77437282	13.1473807	12.38426156	17.0305572	0.029510964	0.0182404	12.52335587
18.5	2.88E-05	3.16E-05	0.09054425	0.357126869	0.586179485	1.10985782	8.42E-04	0.001399579	0.002543669	0.001837941	2.57469604	6.02256	11.58003497	12.928855	12.17804	16.74507447	0.029050491	0.017956465	12.32275401
18.6	2.88E-05	3.16E-05	0.090334756	0.354820376	0.57898632	1.09749248	8.31E-04	0.001380024	0.002506478	0.00181037	2.535456978	5.93007	11.38972258	12.71481857	11.97602311	16.46536093	0.028599676	0.017678454	12.12615517
18.7	2.88E-05	3.16E-05	0.090129913	0.352564219	0.571947589	1.085396892	8.21E-04	0.001360889	0.002470079	0.001783381	2.497040273	5.83955	11.20333134	12.50515581	11.77810331	16.19126998	0.028158267	0.017406215	11.93345869
18.8	2.88E-05	3.15E-05	0.089929592	0.350357038	0.565059177	1.073563776	8.10E-04	0.001342162	0.002434451	0.001756959	2.459424435	5.75093	11.02076016	12.29975475	11.5841763	15.92265952	0.027726021	0.017139599	11.74456695
18.9	2.88E-05	3.15E-05	0.089733672	0.348197519	0.558317101	1.061986086	8.00E-04	0.001323834	0.002399575	0.001731091	2.422588648	5.66418	10.8419111	12.09850681	11.39414099	15.65939175	0.027302702	0.016878462	11.55938527
19	2.88E-05	3.15E-05	0.089542032	0.346084388	0.551717501	1.050657002	7.90E-04	0.001305893	0.00236543	0.00170576	2.386512742	5.57925	10.6666892	11.90130675	11.20789936	15.40133305	0.02688808	0.016622664	11.3778218
19.1	2.88E-05	3.15E-05	0.089354557	0.344016412	0.545256642	1.039569919	7.81E-04	0.001288329	0.002331998	0.001680954	2.351177169	5.49608	10.49500244	11.70805253	11.02535634	15.14835381	0.026481935	0.01637207	11.19978745
19.2	2.88E-05	3.15E-05	0.089171137	0.341992398	0.538930901	1.028718442	7.71E-04	0.001271132	0.00229926	0.001656658	2.316562985	5.41464	10.32676156	11.51864519	10.84641973	14.9003283	0.026084051	0.016126549	11.02519576
19.3	2.88E-05	3.15E-05	0.088991662	0.340011189	0.532736773	1.018096375	7.62E-04	0.001254294	0.002267197	0.001632861	2.282651825	5.33487	10.16188004	11.33298877	10.6710001	14.65713453	0.02569422	0.015885974	10.8539628
19.4	2.88E-05	3.15E-05	0.088816028	0.338071665	0.526670857	1.00769772	7.53E-04	0.001237803	0.002235793	0.001609548	2.24942588	5.25674	10.00027392	11.15099014	10.49901067	14.41865412	0.025312239	0.01565022	10.68600713
19.5	2.88E-05	3.14E-05	0.088644133	0.336172741	0.520729859	0.99751666	7.44E-04	0.001221653	0.002205031	0.001586708	2.216867886	5.18019	9.841861792	10.97255899	10.33036725	14.18477219	0.024937913	0.015419168	10.52124968
19.6	2.88E-05	3.14E-05	0.08847588	0.334313366	0.514910587	0.987547564	7.35E-04	0.001205834	0.002174895	0.001564328	2.184961096	5.10521	9.686564657	10.79760765	10.1649881	13.95537722	0.024571049	0.015192702	10.35961369
19.7	2.88E-05	3.14E-05	0.088311173	0.33249252	0.509209943	0.97778497	7.26E-04	0.001190337	0.002145368	0.001542398	2.153689264	5.03173	9.53430586	10.62605106	10.00279391	13.73036094	0.024211465	0.014970708	10.20102458
19.8	2.88E-05	3.14E-05	0.088149921	0.330709216	0.503624926	0.968223585	7.18E-04	0.001175154	0.002116436	0.001520906	2.123036632	4.95973	9.385011009	10.45780664	9.843707672	13.50961823	0.023858981	0.014753078	10.04540997
19.9	2.88E-05	3.14E-05	0.087992033	0.328962495	0.498152624	0.958858278	7.10E-04	0.001160278	0.002088083	0.001499841	2.092987908	4.88917	9.238607896	10.29279422	9.687654614	13.29304698	0.023513422	0.014539704	9.892699505
20	2.88E-05	3.14E-05	0.087837423	0.327251429	0.492790212	0.949684073	7.02E-04	0.001145701	0.002060295	0.001479192	2.063528251	4.82002	9.285038397	10.36655299	9.534562127	13.08054806	0.023174619	0.014330483	9.74282486
20.1	2.88E-05	3.14E-05	0.087686008	0.325575117	0.487534953	0.940696144	6.94E-04	0.001131415	0.002033059	0.00145895	2.034643259	4.75223	9.155519848	10.21825929	9.600481712	13.22084976	0.022842409	0.014125316	9.587643079
20.2	2.88E-05	3.14E-05	0.087537705	0.323932685	0.482384185	0.931889811	6.86E-04	0.001117413	0.00200636	0.001439104	2.006318948	4.68577	9.028502242	10.07287503	9.464242588	13.03307977	0.022516632	0.013924103	9.45137189
20.3	2.88E-05	3.14E-05	0.087392437	0.322323287	0.477335332	0.923260533	6.78E-04	0.001103688	0.001980185	0.001419644	1.978541743	4.62062	8.903925532	9.930329402	9.330628431	12.84892278	0.022197134	0.013726752	9.31769924
20.4	2.88E-05	3.13E-05	0.087250125	0.3207461	0.472385887	0.914803905	6.71E-04	0.001090234	0.001954522	0.001400562	1.951298461	4.55674	8.781731392	9.790553693	9.199576774	12.66829252	0.021883763	0.01353317	9.186563743
20.5	2.88E-05	3.13E-05	0.087110697	0.319200325	0.467533423	0.906515651	6.64E-04	0.001077043	0.001929357	0.001381848	1.924576301	4.4941	8.661863155	9.653481147	9.071026913	12.49110518	0.021576375	0.013343267	9.057905734
20.6	2.88E-05	3.13E-05	0.08697408	0.31768519	0.462775577	0.898391623	6.56E-04	0.001064109	0.00190468	0.001363493	1.898362827	4.43267	8.544265761	9.519046928	8.944919843	12.31727931	0.021274827	0.013156957	8.931667217
20.7	2.88E-05	3.13E-05	0.086840204	0.316199942	0.458110061	0.890427794	6.49E-04	0.001051427	0.001880478	0.001345489	1.872645959	4.37241	8.428885706	9.387188048	8.821198211	12.14673577	0.020978981	0.012974155	8.807791803
20.8	2.88E-05	3.13E-05	0.086709001	0.314743851	0.453534649	0.882620252	6.43E-04	0.001038989	0.00185674	0.001327828	1.84741396	4.31332	8.315670989	9.257843313	8.699806258	11.97939763	0.020688704	0.012794779	8.686224669
20.9	2.88E-05	3.13E-05	0.086580406	0.313316209	0.44904718	0.874965203	6.36E-04	0.001026791	0.001833455	0.0013105	1.822655426	4.25534	8.204571061	9.130953259	8.580689771	11.81519009	0.020403864	0.01261875	8.566912498
21	2.88E-05	3.13E-05	0.086454354	0.311916328	0.444645554	0.867458959	6.29E-04	0.001014826	0.001810612	0.001293499	1.798359272	4.19846	8.095536783	9.006460095	8.463796028	11.65404045	0.020124337	0.01244599	8.44980344
21.1	2.88E-05	3.13E-05	0.086330784	0.310543539	0.440327734	0.860097941	6.23E-04	0.001003089	0.001788201	0.001276817	1.774514725	4.14266	7.988520376	8.884307652	8.34907376	11.49587801	0.019849997	0.012276423	8.334847057
21.2	2.88E-05	3.13E-05	0.086209635	0.309197195	0.436091737	0.85287867	6.16E-04	9.92E-04	0.001766211	0.001260446	1.751111312	4.08791	7.883475381	8.764441328	8.236473097	11.34063402	0.019580727	0.012109976	8.221994287
21.3	2.88E-05	3.13E-05	0.086090848	0.307876664	0.431935638	0.845797767	6.10E-04	9.80E-04	0.001744633	0.001244379	1.728138849	4.03417	7.780356613	8.646808036	8.125945526	11.18824161	0.019316408	0.011946578	8.111197395
21.4	2.88E-05	3.13E-05	0.085974368	0.306581333	0.427857565	0.838851949	6.04E-04	9.69E-04	0.001723456	0.001228609	1.705587437	3.98144	7.679120125	8.531356159	8.017443851	11.03863574	0.019056929	0.01178616	8.002409933
21.5	2.88E-05	3.12E-05	0.085860138	0.305310608	0.423855698	0.832038028	5.98E-04	9.58E-04	0.001702673	0.001213129	1.683447445	3.92968	7.579723163	8.4180355	7.91092215	10.89175312	0.018802179	0.011628653	7.8955867
21.6	2.88E-05	3.12E-05	0.085748104	0.304063909	0.41992827	0.825352901	5.92E-04	9.48E-04	0.001682273	0.001197933	1.661709508	3.87888	7.482124134	8.306797238	7.806335736	10.74753219	0.01855205	0.011473993	7.790683705
21.7	2.88E-05	3.12E-05	0.085638216	0.302840675	0.416073561	0.818793555	5.86E-04	9.37E-04	0.001662249	0.001183013	1.640364516	3.829	7.386282566	8.197593885	7.703641116	10.60591304	0.018306439	0.011322115	7.687658128
21.8	2.88E-05	3.12E-05	0.085530422	0.301640358	0.412289897	0.812357061	5.81E-04	9.27E-04	0.00164259	0.001168365	1.619403605	3.78004	7.292159075	8.090379242	7.602795959	10.46683737	0.018065245	0.011172957	7.586468282
21.9	2.88E-05	3.12E-05	0.085424673	0.300462427	0.408575654	0.806040569	5.75E-04	9.17E-04	0.00162329	0.001153981	1.598818152	3.73197	7.199715329	7.985108358	7.503759057	10.33024844	0.017828367	0.011026459	7.487073584
22	2.88E-05	3.12E-05	0.08532092	0.299306365	0.404929249	0.799841311	5.70E-04	9.07E-04	0.001604339	0.001139856	1.578599763	3.68477	7.108914018	7.881737497	7.406490292	10.196091	0.017595711	0.010882562	7.389434516
22.1	2.88E-05	3.12E-05	0.085219119	0.29817167	0.401349142	0.793756591	5.64E-04	8.97E-04	0.001585731	0.001125984	1.558740271	3.63841	7.019718819	7.78022409	7.3109506	10.06431128	0.017367183	0.010741208	7.293512595
22.2	2.88E-05	3.12E-05	0.085119222	0.297057852	0.397833837	0.787783791	5.59E-04	8.88E-04	0.001567457	0.001112358	1.539231726	3.59289	6.93209437	7.680526707	7.217101944	9.934856913	0.017142692	0.010602341	7.199270341
22.3	2.88E-05	3.12E-05	0.085021187	0.295964436	0.394381877	0.781920361	5.54E-04	8.78E-04	0.001549509	0.001098975	1.520066388	3.54818	6.846006237	7.582605019	7.12490728	9.807676923	0.016922148	0.010465907	7.106671248
22.4	2.88E-05	3.12E-05	0.08492497	0.29489096	0.390991844	0.776163822	5.49E-04	8.69E-04	0.001531881	0.001085828	1.501236721	3.50427	6.761420887	7.486419765	7.034330525	9.682721653	0.016705466	0.010331853	7.015679754
22.5	2.88E-05	3.12E-05	0.08483053	0.293836972	0.387662357	0.77051176	5.44E-04	8.60E-04	0.001514566	0.001072913	1.482735389	3.46113	6.678305662	7.391932716	6.945336532	9.559942742	0.016492562	0.010200127	6.92626121
22.6	2.88E-05	3.12E-05	0.084737827	0.292802035	0.384392074	0.764961829	5.39E-04	8.51E-04	0.001497556	0.001060223	1.464555246	3.41876	6.596628749	7.299106648	6.857891062	9.439293082	0.016283353	0.010070679	6.83838186
22.7	2.88E-05	3.12E-05	0.08464682	0.291785724	0.381179687	0.759511743	5.34E-04	8.42E-04	0.001480845	0.001047755	1.446689333	3.37712	6.516359158	7.207905308	6.771960754	9.320726777	0.01607776	0.009943461	6.752008808
22.8	2.88E-05	3.12E-05	0.084557472	0.290787621	0.378023922	0.754159278	5.29E-04	8.34E-04	0.001464427	0.001035503	1.429130871	3.33621	6.437466697	7.118293388	6.687513099	9.204199115	0.015875706	0.009818424	6.667109993
22.9	2.88E-05	3.11E-05	0.084469745	0.289807324	0.37492354	0.748902268	5.25E-04	8.25E-04	0.001448295	0.001023463	1.411873257	3.29602	6.359921947	7.030236491	6.60451642	9.089666525	0.015677113	0.009695521	6.583654168
23	2.88E-05	3.11E-05	0.084383603	0.28884444	0.371877333	0.743738606	5.20E-04	8.17E-04	0.001432442	0.00101163	1.394910056	3.25652	6.283696238	6.943701111	6.522939841	8.977086547	0.015481909	0.009574708	6.501610875
23.1	2.88E-05	3.11E-05	0.084299011	0.287898585	0.368884125	0.738666239	5.16E-04	8.09E-04	0.001416863	1.00E-03	1.378235	3.2177	6.208761629	6.858654601	6.442753268	8.866417797	0.015290022	0.009455941	6.420950421
23.2	2.88E-05	3.11E-05	0.084215934	0.286969386	0.365942771	0.733683169	5.11E-04	8.01E-04	0.001401552	9.89E-04	1.361841979	3.17955	6.135090887	6.775065148	6.363927365	8.757619939	0.015101381	0.009339175	6.341643855
23.3	2.88E-05	3.11E-05	0.084134339	0.28605648	0.363052155	0.728787448	5.07E-04	7.93E-04	0.001386503	9.77E-04	1.345725038	3.14205	6.062657464	6.692901751	6.286433529	8.65065365	0.014915919	0.00922437	6.263662948
23.4	2.88E-05	3.11E-05	0.084054193	0.285159513	0.360211188	0.723977181	5.03E-04	7.85E-04	0.001371711	9.66E-04	1.329878375	3.10519	5.991435477	6.612134194	6.210243875	8.545480594	0.014733568	0.009111484	6.186980172
