Energy	Air, Dry (near sea level)	Blood, Whole (ICRU-44)	Brain, Grey/White Matter (ICRU-44)	Breast Tissue (ICRU-44)	Bone, Cortical (ICRU-44)	Cadmium Telluride	Gallium Arsenide	Glass, Borosilicate (Pyrex)	Muscle, Skeletal (ICRU-44)	Polyethylene Terephthalate, (Mylar)	Polymethyl Methacrylate, (PMMA)	Polytetrafluoroethylene, (Teflon)	Polyvinyl Chloride, (PVC) 	Tissue, Soft (ICRU-44)	Water, Liquid	Adipose Tissue (ICRU-44)	PLA, (XCOM)
174.7	1.58E-04	0.15016902	0.153666525	0.144813414	0.266593121	2.653742685	0.925077921	0.291154867	0.178390287	0.184601354	0.165415889	0.279214409	0.194147678	0.15017731	0.142935417	0.135608508	0.1502
174.8	1.58E-04	0.150144227	0.153641148	0.144789151	0.266551718	2.650410887	0.924232427	0.291107147	0.178388555	0.184572485	0.165394395	0.279169039	0.194111344	0.150152502	0.14291168	0.135585484	0.15017
174.9	1.58E-04	0.150119459	0.153615794	0.144764908	0.266510395	2.647086255	0.923388774	0.291059499	0.178386827	0.184543643	0.165372925	0.279123718	0.194075076	0.150127718	0.142887966	0.135562478	0.15015
175	1.58E-04	0.150094714	0.153590465	0.144740686	0.26646915	2.643768768	0.922546956	0.291011924	0.178385103	0.184514827	0.165351477	0.279078448	0.194038875	0.150102958	0.142864273	0.135539489	0.15012
175.1	1.58E-04	0.150069992	0.15356516	0.144716485	0.266427984	2.640458408	0.921706969	0.290964422	0.178383383	0.184486038	0.165330052	0.279033227	0.19400274	0.15007822	0.142840602	0.135516518	0.15009
175.2	1.57E-04	0.150045295	0.153539879	0.144692305	0.266386896	2.637155154	0.920868807	0.290916992	0.178381666	0.184457275	0.16530865	0.278988056	0.193966671	0.150053506	0.142816954	0.135493565	0.15007
175.3	1.57E-04	0.150020621	0.153514622	0.144668145	0.266345887	2.633858988	0.920032465	0.290869635	0.178379954	0.184428538	0.165287271	0.278942934	0.193930668	0.150028816	0.142793327	0.135470629	0.15004
175.4	1.57E-04	0.149995971	0.153489388	0.144644006	0.266304956	2.630569891	0.919197939	0.29082235	0.178378246	0.184399828	0.165265914	0.278897862	0.19389473	0.150004148	0.142769722	0.135447711	0.15001
175.5	1.57E-04	0.149971344	0.153464179	0.144619887	0.266264102	2.627287842	0.918365223	0.290775137	0.178376541	0.184371144	0.16524458	0.278852839	0.193858858	0.149979504	0.142746139	0.135424811	0.14999
175.6	1.57E-04	0.149946741	0.153438993	0.14459579	0.266223326	2.624012824	0.917534312	0.290727996	0.178374841	0.184342486	0.165223269	0.278807866	0.193823051	0.149954883	0.142722578	0.135401928	0.14996
175.7	1.57E-04	0.149922161	0.153413831	0.144571712	0.266182628	2.620744817	0.916705202	0.290680927	0.178373144	0.184313855	0.165201981	0.278762942	0.193787309	0.149930285	0.142699039	0.135379063	0.14993
175.8	1.57E-04	0.149897605	0.153388692	0.144547656	0.266142006	2.617483802	0.915877887	0.29063393	0.178371451	0.18428525	0.165180715	0.278718066	0.193751632	0.149905711	0.142675521	0.135356215	0.14991
175.9	1.57E-04	0.149873072	0.153363578	0.14452362	0.266101462	2.61422976	0.915052363	0.290587004	0.178369762	0.18425667	0.165159472	0.27867324	0.19371602	0.149881159	0.142652025	0.135333385	0.14988
176	1.57E-04	0.149848563	0.153338487	0.144499604	0.266060995	2.610982672	0.914228624	0.29054015	0.178368077	0.184228117	0.165138251	0.278628463	0.193680473	0.149856631	0.142628551	0.135310572	0.14986
176.1	1.57E-04	0.149824077	0.153313419	0.144475609	0.266020604	2.60774252	0.913406667	0.290493366	0.178366395	0.18419959	0.165117053	0.278583735	0.19364499	0.149832126	0.142605099	0.135287776	0.14983
176.2	1.57E-04	0.149799615	0.153288376	0.144451634	0.26598029	2.604509285	0.912586485	0.290446654	0.178364718	0.184171089	0.165095878	0.278539055	0.193609571	0.149807643	0.142581668	0.135264999	0.1498
176.3	1.57E-04	0.149775175	0.153263355	0.14442768	0.265940052	2.601282948	0.911768075	0.290400013	0.178363044	0.184142614	0.165074725	0.278494425	0.193574217	0.149783184	0.142558259	0.135242238	0.14978
176.4	1.57E-04	0.149750759	0.153238359	0.144403746	0.265899891	2.59806349	0.910951431	0.290353442	0.178361374	0.184114165	0.165053594	0.278449843	0.193538927	0.149758747	0.142534871	0.135219495	0.14975
176.5	1.57E-04	0.149726366	0.153213385	0.144379832	0.265859805	2.594850893	0.910136548	0.290306942	0.178359708	0.184085742	0.165032485	0.278405309	0.1935037	0.149734334	0.142511505	0.135196769	0.14972
176.6	1.57E-04	0.149701997	0.153188435	0.144355939	0.265819795	2.591645139	0.909323423	0.290260513	0.178358046	0.184057345	0.165011399	0.278360824	0.193468538	0.149709943	0.142488161	0.135174061	0.1497
176.7	1.57E-04	0.14967765	0.153163509	0.144332066	0.265779861	2.588446209	0.908512049	0.290214154	0.178356387	0.184028973	0.164990336	0.278316387	0.193433439	0.149685575	0.142464838	0.135151369	0.14967
176.8	1.57E-04	0.149653327	0.153138606	0.144308213	0.265740002	2.585254085	0.907702422	0.290167865	0.178354732	0.184000628	0.164969294	0.278271999	0.193398403	0.14966123	0.142441536	0.135128696	0.14965
176.9	1.57E-04	0.149629027	0.153113726	0.14428438	0.265700218	2.582068748	0.906894538	0.290121646	0.178353081	0.183972308	0.164948275	0.278227659	0.193363431	0.149636908	0.142418256	0.135106039	0.14962
177	1.57E-04	0.14960475	0.15308887	0.144260568	0.265660509	2.578890181	0.906088391	0.290075497	0.178351434	0.183944014	0.164927278	0.278183367	0.193328522	0.149612608	0.142394997	0.1350834	0.14959
177.1	1.57E-04	0.149580495	0.153064037	0.144236776	0.265620875	2.575718364	0.905283978	0.290029418	0.17834979	0.183915745	0.164906303	0.278139123	0.193293676	0.149588331	0.14237176	0.135060777	0.14957
177.2	1.57E-04	0.149556264	0.153039227	0.144213004	0.265581316	2.57255328	0.904481293	0.289983408	0.178348151	0.183887502	0.16488535	0.278094928	0.193258893	0.149564077	0.142348543	0.135038173	0.14954
177.3	1.57E-04	0.149532056	0.15301444	0.144189252	0.265541831	2.569394911	0.903680331	0.289937468	0.178346514	0.183859285	0.164864419	0.27805078	0.193224172	0.149539845	0.142325349	0.135015585	0.14952
177.4	1.57E-04	0.149507871	0.152989676	0.14416552	0.26550242	2.566243239	0.902881089	0.289891597	0.178344882	0.183831093	0.16484351	0.27800668	0.193189514	0.149515636	0.142302175	0.134993014	0.14949
177.5	1.57E-04	0.149483708	0.152964936	0.144141809	0.265463083	2.563098246	0.90208356	0.289845795	0.178343253	0.183802927	0.164822624	0.277962627	0.193154918	0.14949145	0.142279023	0.134970461	0.14946
177.6	1.57E-04	0.149459569	0.152940218	0.144118117	0.265423821	2.559959913	0.901287742	0.289800063	0.178341628	0.183774787	0.164801759	0.277918623	0.193120385	0.149467286	0.142255891	0.134947924	0.14944
177.7	1.57E-04	0.149435452	0.152915524	0.144094446	0.265384632	2.556828224	0.900493628	0.289754399	0.178340006	0.183746671	0.164780916	0.277874666	0.193085914	0.149443144	0.142232781	0.134925405	0.14941
177.8	1.57E-04	0.149411358	0.152890853	0.144070794	0.265345517	2.55370316	0.899701215	0.289708804	0.178338389	0.183718582	0.164760095	0.277830757	0.193051505	0.149419025	0.142209693	0.134902903	0.14939
177.9	1.57E-04	0.149387287	0.152866205	0.144047162	0.265306475	2.550584704	0.898910497	0.289663277	0.178336774	0.183690517	0.164739296	0.277786895	0.193017157	0.149394929	0.142186625	0.134880418	0.14936
178	1.57E-04	0.149363238	0.152841579	0.14402355	0.265267506	2.547472837	0.898121471	0.289617819	0.178335164	0.183662478	0.164718519	0.27774308	0.192982872	0.149370855	0.142163578	0.13485795	0.14933
178.1	1.57E-04	0.149339212	0.152816977	0.143999959	0.26522861	2.544367543	0.897334131	0.28957243	0.178333557	0.183634465	0.164697764	0.277699313	0.192948647	0.149346803	0.142140552	0.134835498	0.14931
178.2	1.57E-04	0.149315209	0.152792397	0.143976386	0.265189787	2.541268804	0.896548474	0.289527108	0.178331954	0.183606476	0.16467703	0.277655593	0.192914485	0.149322773	0.142117548	0.134813064	0.14928
178.3	1.57E-04	0.149291228	0.15276784	0.143952834	0.265151037	2.538176602	0.895764494	0.289481855	0.178330354	0.183578513	0.164656318	0.27761192	0.192880383	0.149298766	0.142094564	0.134790647	0.14926
178.4	1.57E-04	0.14926727	0.152743307	0.143929302	0.265112359	2.53509092	0.894982187	0.289436669	0.178328758	0.183550575	0.164635628	0.277568294	0.192846342	0.149274781	0.142071601	0.134768247	0.14923
178.5	1.57E-04	0.149243335	0.152718796	0.143905789	0.265073754	2.53201174	0.894201549	0.289391551	0.178327165	0.183522662	0.16461496	0.277524715	0.192812363	0.149250818	0.14204866	0.134745863	0.14921
178.6	1.57E-04	0.149219422	0.152694307	0.143882297	0.265035221	2.528939046	0.893422575	0.289346501	0.178325576	0.183494774	0.164594313	0.277481183	0.192778444	0.149226878	0.142025739	0.134723497	0.14918
178.7	1.57E-04	0.149195531	0.152669842	0.143858824	0.264996759	2.525872819	0.89264526	0.289301518	0.178323991	0.183466912	0.164573688	0.277437698	0.192744586	0.14920296	0.142002839	0.134701147	0.14915
178.8	1.57E-04	0.149171663	0.152645399	0.14383537	0.26495837	2.522813043	0.891869601	0.289256603	0.178322409	0.183439074	0.164553084	0.27739426	0.192710789	0.149179063	0.14197996	0.134678814	0.14913
178.9	1.57E-04	0.149147817	0.152620978	0.143811937	0.264920052	2.519759701	0.891095592	0.289211755	0.178320831	0.183411262	0.164532502	0.277350869	0.192677051	0.149155189	0.141957101	0.134656498	0.1491
179	1.57E-04	0.149123994	0.152596581	0.143788522	0.264881805	2.516712775	0.89032323	0.289166974	0.178319256	0.183383474	0.164511941	0.277307524	0.192643375	0.149131337	0.141934264	0.134634199	0.14908
179.1	1.57E-04	0.149100193	0.152572206	0.143765128	0.26484363	2.513672249	0.889552509	0.28912226	0.178317684	0.183355711	0.164491402	0.277264225	0.192609758	0.149107507	0.141911447	0.134611917	0.14905
179.2	1.56E-04	0.149076414	0.152547853	0.143741753	0.264805526	2.510638105	0.888783426	0.289077612	0.178316117	0.183327974	0.164470884	0.277220973	0.192576201	0.149083699	0.14188865	0.134589651	0.14903
179.3	1.56E-04	0.149052658	0.152523523	0.143718398	0.264767493	2.507610326	0.888015976	0.289033032	0.178314552	0.183300261	0.164450387	0.277177768	0.192542704	0.149059913	0.141865875	0.134567402	0.149
179.4	1.56E-04	0.149028924	0.152499216	0.143695062	0.26472953	2.504588896	0.887250155	0.288988517	0.178312992	0.183272573	0.164429912	0.277134609	0.192509266	0.149036149	0.14184312	0.13454517	0.14898
179.5	1.56E-04	0.149005212	0.15247493	0.143671746	0.264691638	2.501573798	0.886485958	0.288944069	0.178311434	0.18324491	0.164409458	0.277091496	0.192475889	0.149012407	0.141820386	0.134522955	0.14895
179.6	1.56E-04	0.148981522	0.152450668	0.143648449	0.264653817	2.498565014	0.88572338	0.288899688	0.17830988	0.183217271	0.164389026	0.277048429	0.19244257	0.148988686	0.141797672	0.134500756	0.14892
179.7	1.56E-04	0.148957855	0.152426427	0.143625172	0.264616066	2.495562529	0.884962419	0.288855372	0.17830833	0.183189658	0.164368615	0.277005408	0.192409311	0.148964988	0.141774979	0.134478574	0.1489
179.8	1.56E-04	0.148934209	0.15240221	0.143601914	0.264578385	2.492566326	0.884203069	0.288811123	0.178306783	0.183162069	0.164348224	0.276962434	0.192376111	0.148941311	0.141752306	0.134456408	0.14887
179.9	1.56E-04	0.148910586	0.152378014	0.143578676	0.264540773	2.489576387	0.883445325	0.288766939	0.17830524	0.183134504	0.164327856	0.276919505	0.19234297	0.148917656	0.141729654	0.134434259	0.14885
180	1.56E-04	0.148886984	0.152353841	0.143555457	0.264503232	2.486592697	0.882689185	0.288722821	0.1783037	0.183106964	0.164307508	0.276876622	0.192309888	0.148894023	0.141707023	0.134412127	0.14882
180.1	1.56E-04	0.148863405	0.15232969	0.143532257	0.26446576	2.483615239	0.881934643	0.288678769	0.178302163	0.183079449	0.164287181	0.276833785	0.192276864	0.148870411	0.141684412	0.134390011	0.1488
180.2	1.56E-04	0.148839848	0.152305561	0.143509077	0.264428357	2.480643996	0.881181695	0.288634782	0.17830063	0.183051959	0.164266876	0.276790994	0.192243899	0.148846822	0.141661821	0.134367912	0.14877
180.3	1.56E-04	0.148816312	0.152281454	0.143485916	0.264391024	2.477678952	0.880430337	0.28859086	0.1782991	0.183024493	0.164246591	0.276748248	0.192210993	0.148823254	0.14163925	0.134345829	0.14875
180.4	1.56E-04	0.148792799	0.15225737	0.143462774	0.26435376	2.474720091	0.879680565	0.288547004	0.178297574	0.182997051	0.164226328	0.276705548	0.192178145	0.148799707	0.1416167	0.134323763	0.14872
180.5	1.56E-04	0.148769307	0.152233307	0.143439652	0.264316564	2.471767397	0.878932374	0.288503212	0.178296051	0.182969634	0.164206085	0.276662893	0.192145355	0.148776182	0.141594171	0.134301713	0.1487
180.6	1.56E-04	0.148745837	0.152209267	0.143416549	0.264279438	2.468820852	0.878185761	0.288459486	0.178294531	0.182942241	0.164185864	0.276620284	0.192112623	0.148752679	0.141571661	0.13427968	0.14867
180.7	1.56E-04	0.148722389	0.152185249	0.143393464	0.26424238	2.465880442	0.87744072	0.288415824	0.178293015	0.182914873	0.164165663	0.27657772	0.192079949	0.148729197	0.141549172	0.134257663	0.14865
180.8	1.56E-04	0.148698963	0.152161253	0.1433704	0.26420539	2.462946149	0.876697249	0.288372227	0.178291502	0.182887529	0.164145483	0.276535201	0.192047332	0.148705736	0.141526703	0.134235662	0.14862
180.9	1.56E-04	0.148675559	0.152137278	0.143347354	0.264168468	2.460017958	0.875955342	0.288328694	0.178289992	0.182860209	0.164125324	0.276492728	0.192014774	0.148682297	0.141504254	0.134213678	0.1486
181	1.56E-04	0.148652176	0.152113326	0.143324327	0.264131615	2.457095852	0.875214995	0.288285226	0.178288486	0.182832914	0.164105186	0.2764503	0.191982272	0.14865888	0.141481826	0.13419171	0.14857
181.1	1.56E-04	0.148628815	0.152089396	0.14330132	0.26409483	2.454179817	0.874476205	0.288241822	0.178286983	0.182805643	0.164085069	0.276407917	0.191949829	0.148635484	0.141459417	0.134169759	0.14855
181.2	1.56E-04	0.148605475	0.152065487	0.143278331	0.264058112	2.451269835	0.873738968	0.288198482	0.178285484	0.182778396	0.164064972	0.276365579	0.191917442	0.148612109	0.141437029	0.134147824	0.14852
181.3	1.56E-04	0.148582158	0.152041601	0.143255362	0.264021462	2.448365891	0.873003278	0.288155206	0.178283987	0.182751173	0.164044896	0.276323285	0.191885113	0.148588756	0.141414661	0.134125905	0.1485
181.4	1.56E-04	0.148558862	0.152017736	0.143232411	0.263984879	2.445467969	0.872269133	0.288111994	0.178282494	0.182723975	0.164024841	0.276281037	0.19185284	0.148565424	0.141392313	0.134104003	0.14847
181.5	1.56E-04	0.148535587	0.151993893	0.14320948	0.263948364	2.442576053	0.871536528	0.288068846	0.178281005	0.1826968	0.164004806	0.276238833	0.191820624	0.148542113	0.141369985	0.134082117	0.14845
181.6	1.56E-04	0.148512334	0.151970072	0.143186567	0.263911915	2.439690128	0.870805458	0.288025761	0.178279518	0.18266965	0.163984793	0.276196675	0.191788465	0.148518823	0.141347676	0.134060247	0.14842
181.7	1.56E-04	0.148489102	0.151946273	0.143163674	0.263875534	2.436810177	0.87007592	0.28798274	0.178278035	0.182642523	0.163964799	0.27615456	0.191756363	0.148495555	0.141325388	0.134038393	0.1484
181.8	1.56E-04	0.148465892	0.151922495	0.143140799	0.263839219	2.433936186	0.869347911	0.287939782	0.178276556	0.182615421	0.163944826	0.276112491	0.191724317	0.148472308	0.14130312	0.134016556	0.14837
181.9	1.56E-04	0.148442704	0.151898739	0.143117943	0.263802972	2.431068138	0.868621425	0.287896887	0.178275079	0.182588342	0.163924874	0.276070465	0.191692327	0.148449082	0.141280872	0.133994734	0.14835
182	1.56E-04	0.148419536	0.151875005	0.143095106	0.26376679	2.428206018	0.867896458	0.287854056	0.178273606	0.182561288	0.163904942	0.276028485	0.191660394	0.148425877	0.141258643	0.133972929	0.14832
182.1	1.56E-04	0.14839639	0.151851292	0.143072288	0.263730675	2.425349811	0.867173008	0.287811287	0.178272136	0.182534257	0.163885031	0.275986548	0.191628516	0.148402693	0.141236435	0.13395114	0.1483
182.2	1.56E-04	0.148373266	0.151827601	0.143049489	0.263694626	2.422499501	0.866451069	0.287768581	0.178270669	0.18250725	0.16386514	0.275944656	0.191596695	0.14837953	0.141214246	0.133929367	0.14827
182.3	1.56E-04	0.148350163	0.151803931	0.143026708	0.263658643	2.419655072	0.865730637	0.287725938	0.178269205	0.182480268	0.16384527	0.275902808	0.191564929	0.148356388	0.141192077	0.13390761	0.14825
182.4	1.56E-04	0.148327081	0.151780283	0.143003947	0.263622726	2.41681651	0.86501171	0.287683358	0.178267745	0.182453308	0.163825419	0.275861004	0.191533219	0.148333267	0.141169928	0.13388587	0.14822
182.5	1.56E-04	0.14830402	0.151756657	0.142981204	0.263586874	2.413983799	0.864294282	0.28764084	0.178266287	0.182426373	0.16380559	0.275819244	0.191501564	0.148310168	0.141147799	0.133864145	0.1482
182.6	1.56E-04	0.148280981	0.151733052	0.142958479	0.263551088	2.411156924	0.863578351	0.287598384	0.178264833	0.182399461	0.16378578	0.275777529	0.191469965	0.148287089	0.141125689	0.133842436	0.14817
182.7	1.56E-04	0.148257962	0.151709468	0.142935774	0.263515368	2.40833587	0.862863911	0.287555991	0.178263383	0.182372574	0.163765991	0.275735857	0.191438422	0.148264031	0.141103599	0.133820744	0.14815
182.8	1.56E-04	0.148234965	0.151685906	0.142913087	0.263479712	2.405520621	0.862150959	0.287513659	0.178261935	0.182345709	0.163746222	0.275694229	0.191406933	0.148240994	0.141081529	0.133799067	0.14812
182.9	1.56E-04	0.148211989	0.151662365	0.142890418	0.263444122	2.402711162	0.861439491	0.28747139	0.17826049	0.182318869	0.163726473	0.275652645	0.191375499	0.148217978	0.141059478	0.133777407	0.1481
183	1.56E-04	0.148189034	0.151638845	0.142867769	0.263408596	2.399907479	0.860729504	0.287429182	0.178259049	0.182292052	0.163706744	0.275611104	0.191344121	0.148194982	0.141037447	0.133755762	0.14807
183.1	1.56E-04	0.148166101	0.151615347	0.142845137	0.263373136	2.397109556	0.860020992	0.287387036	0.178257611	0.182265258	0.163687036	0.275569607	0.191312797	0.148172007	0.141015435	0.133734133	0.14805
183.2	1.55E-04	0.148143188	0.15159187	0.142822525	0.26333774	2.394317378	0.859313953	0.287344952	0.178256176	0.182238488	0.163667347	0.275528154	0.191281527	0.148149054	0.140993443	0.133712521	0.14802
183.3	1.55E-04	0.148120296	0.151568414	0.142799931	0.263302408	2.391530931	0.858608383	0.287302929	0.178254744	0.182211742	0.163647679	0.275486745	0.191250312	0.14812612	0.140971471	0.133690924	0.148
183.4	1.55E-04	0.148097425	0.151544979	0.142777355	0.263267141	2.388750199	0.857904278	0.287260968	0.178253315	0.182185019	0.163628031	0.275445378	0.191219152	0.148103208	0.140949518	0.133669343	0.14798
183.5	1.55E-04	0.148074575	0.151521566	0.142754798	0.263231937	2.385975168	0.857201633	0.287219067	0.17825189	0.182158319	0.163608402	0.275404055	0.191188046	0.148080316	0.140927584	0.133647777	0.14795
183.6	1.55E-04	0.148051746	0.151498174	0.142732259	0.263196798	2.383205823	0.856500445	0.287177228	0.178250467	0.182131643	0.163588794	0.275362776	0.191156994	0.148057445	0.14090567	0.133626228	0.14793
183.7	1.55E-04	0.148028938	0.151474803	0.142709739	0.263161723	2.380442149	0.855800711	0.28713545	0.178249048	0.18210499	0.163569206	0.275321539	0.191125996	0.148034594	0.140883776	0.133604695	0.1479
183.8	1.55E-04	0.148006151	0.151451453	0.142687237	0.263126711	2.377684132	0.855102426	0.287093733	0.178247631	0.182078361	0.163549637	0.275280346	0.191095052	0.148011765	0.1408619	0.133583177	0.14788
183.9	1.55E-04	0.147983384	0.151428124	0.142664754	0.263091763	2.374931757	0.854405587	0.287052076	0.178246218	0.182051754	0.163530089	0.275239196	0.191064162	0.147988955	0.140840045	0.133561675	0.14785
184	1.55E-04	0.147960639	0.151404816	0.142642289	0.263056878	2.372185009	0.853710189	0.28701048	0.178244808	0.182025172	0.16351056	0.275198089	0.191033325	0.147966166	0.140818208	0.133540189	0.14783
184.1	1.55E-04	0.147937914	0.151381529	0.142619842	0.263022057	2.369443873	0.85301623	0.286968944	0.178243401	0.181998612	0.163491051	0.275157025	0.191002542	0.147943398	0.140796391	0.133518718	0.1478
